Gene,Essential CEG,Essential OEG
ENSG00000120913,Non-essential,Non-essential
ENSG00000080824,NA,NA
ENSG00000162222,Non-essential,Non-essential
ENSG00000196975,Non-essential,Non-essential
ENSG00000103449,Non-essential,Essential
ENSG00000198840,NA,Non-essential
ENSG00000184863,NA,Essential
ENSG00000178726,Non-essential,Non-essential
ENSG00000146072,Non-essential,Essential
ENSG00000106733,Non-essential,Non-essential
ENSG00000174145,NA,Non-essential
ENSG00000133639,Non-essential,Non-essential
ENSG00000203859,Non-essential,NA
ENSG00000105664,Non-essential,Essential
ENSG00000197702,Non-essential,Non-essential
ENSG00000173327,NA,NA
ENSG00000170890,Non-essential,Non-essential
ENSG00000205476,Non-essential,Non-essential
ENSG00000143257,Non-essential,Essential
ENSG00000182986,Non-essential,Non-essential
ENSG00000120756,Non-essential,NA
ENSG00000111554,Non-essential,Non-essential
ENSG00000170619,Non-essential,Non-essential
ENSG00000072786,Non-essential,NA
ENSG00000121644,Non-essential,Non-essential
ENSG00000135622,Non-essential,NA
ENSG00000204822,NA,Non-essential
ENSG00000105583,Non-essential,Non-essential
ENSG00000163430,Non-essential,Non-essential
ENSG00000167716,Non-essential,NA
ENSG00000165714,NA,Non-essential
ENSG00000110660,Non-essential,Non-essential
ENSG00000074266,NA,NA
ENSG00000112116,Non-essential,Non-essential
ENSG00000111817,Non-essential,Non-essential
ENSG00000086300,Non-essential,Non-essential
ENSG00000156467,NA,Non-essential
ENSG00000108389,Non-essential,Essential
ENSG00000099385,Non-essential,Non-essential
ENSG00000102158,Non-essential,Non-essential
ENSG00000215305,NA,NA
ENSG00000143740,Non-essential,Non-essential
ENSG00000157999,NA,Non-essential
ENSG00000161904,NA,Non-essential
ENSG00000182134,Non-essential,Non-essential
ENSG00000152484,Non-essential,Non-essential
ENSG00000198060,NA,Non-essential
ENSG00000143258,Non-essential,Non-essential
ENSG00000132793,Non-essential,Non-essential
ENSG00000184792,Non-essential,NA
ENSG00000127922,NA,Non-essential
ENSG00000230062,NA,Non-essential
ENSG00000073584,NA,Essential
ENSG00000140987,Non-essential,Non-essential
ENSG00000187796,Non-essential,NA
ENSG00000069535,Non-essential,Essential
ENSG00000186767,Non-essential,Non-essential
ENSG00000215475,Non-essential,Non-essential
ENSG00000138207,Non-essential,Essential
ENSG00000004468,Non-essential,NA
ENSG00000139223,Non-essential,Non-essential
ENSG00000125834,NA,Non-essential
ENSG00000170262,Non-essential,Non-essential
ENSG00000151422,Non-essential,NA
ENSG00000198842,Non-essential,Non-essential
ENSG00000106460,Non-essential,Non-essential
ENSG00000139998,Non-essential,Non-essential
ENSG00000132963,NA,NA
ENSG00000102898,NA,NA
ENSG00000110887,Non-essential,NA
ENSG00000124588,Non-essential,Non-essential
ENSG00000204438,Non-essential,Non-essential
ENSG00000112319,Non-essential,NA
ENSG00000143155,NA,NA
ENSG00000178125,Non-essential,Non-essential
ENSG00000181333,Non-essential,NA
ENSG00000115461,Non-essential,Non-essential
ENSG00000168569,Non-essential,Non-essential
ENSG00000181450,NA,Non-essential
ENSG00000148842,Non-essential,Essential
ENSG00000089820,Non-essential,Essential
ENSG00000050165,Non-essential,Non-essential
ENSG00000117691,Non-essential,Non-essential
ENSG00000107859,Non-essential,Non-essential
ENSG00000112378,Non-essential,Non-essential
ENSG00000007545,NA,Non-essential
ENSG00000127125,NA,Non-essential
ENSG00000184014,Non-essential,NA
ENSG00000152952,Non-essential,NA
ENSG00000162390,Non-essential,Non-essential
ENSG00000182158,Non-essential,NA
ENSG00000269699,NA,Non-essential
ENSG00000103043,Non-essential,Essential
ENSG00000137942,Non-essential,NA
ENSG00000197471,Non-essential,Non-essential
ENSG00000069424,Non-essential,Non-essential
ENSG00000172725,Non-essential,NA
ENSG00000160188,Non-essential,Non-essential
ENSG00000106331,Non-essential,NA
ENSG00000160271,Non-essential,NA
ENSG00000072201,Non-essential,NA
ENSG00000008086,Non-essential,Essential
ENSG00000156675,Non-essential,Non-essential
ENSG00000130649,NA,Non-essential
ENSG00000169194,Non-essential,Non-essential
ENSG00000232264,NA,Non-essential
ENSG00000198736,Non-essential,Non-essential
ENSG00000124357,Non-essential,NA
ENSG00000171346,Non-essential,NA
ENSG00000186187,Non-essential,Non-essential
ENSG00000183439,Non-essential,Non-essential
ENSG00000179846,NA,Non-essential
ENSG00000159082,Non-essential,NA
ENSG00000150401,Non-essential,Non-essential
ENSG00000125703,Non-essential,Non-essential
ENSG00000171302,Non-essential,NA
ENSG00000133059,Non-essential,Non-essential
ENSG00000198342,Non-essential,Non-essential
ENSG00000256294,Non-essential,Non-essential
ENSG00000188981,Non-essential,Non-essential
ENSG00000130338,Non-essential,Essential
ENSG00000109851,NA,Non-essential
ENSG00000157259,Non-essential,NA
ENSG00000139517,Non-essential,Non-essential
ENSG00000108599,Non-essential,Non-essential
ENSG00000089195,NA,NA
ENSG00000010278,Non-essential,Non-essential
ENSG00000085788,Non-essential,Non-essential
ENSG00000143158,Non-essential,Non-essential
ENSG00000131944,NA,Non-essential
ENSG00000128567,Non-essential,Non-essential
ENSG00000109163,Non-essential,Non-essential
ENSG00000133789,Non-essential,NA
ENSG00000183091,Non-essential,NA
ENSG00000188763,NA,NA
ENSG00000178585,Non-essential,Non-essential
ENSG00000187961,Non-essential,NA
ENSG00000138614,NA,Non-essential
ENSG00000171603,Non-essential,NA
ENSG00000180822,NA,Non-essential
ENSG00000151689,Non-essential,Non-essential
ENSG00000123411,Non-essential,Essential
ENSG00000176623,Non-essential,Non-essential
ENSG00000065883,NA,NA
ENSG00000159915,Non-essential,Non-essential
ENSG00000174903,Non-essential,NA
ENSG00000117620,Non-essential,Non-essential
ENSG00000129682,Non-essential,Essential
ENSG00000182173,NA,Non-essential
ENSG00000169093,Non-essential,Non-essential
ENSG00000134970,Non-essential,Non-essential
ENSG00000163590,Non-essential,NA
ENSG00000136872,Non-essential,NA
ENSG00000205076,Non-essential,Non-essential
ENSG00000172171,NA,Non-essential
ENSG00000153162,Non-essential,NA
ENSG00000180801,Non-essential,NA
ENSG00000163684,Essential,Non-essential
ENSG00000114757,Non-essential,Essential
ENSG00000146574,Non-essential,Non-essential
ENSG00000180626,Non-essential,Non-essential
ENSG00000110925,Non-essential,NA
ENSG00000178057,NA,Non-essential
ENSG00000157625,Non-essential,NA
ENSG00000157985,Non-essential,NA
ENSG00000177943,Non-essential,Non-essential
ENSG00000132004,Non-essential,Non-essential
ENSG00000185305,Non-essential,Non-essential
ENSG00000163956,Non-essential,Non-essential
ENSG00000128563,NA,Non-essential
ENSG00000166557,Non-essential,Non-essential
ENSG00000114988,Non-essential,NA
ENSG00000153531,Non-essential,Non-essential
ENSG00000106809,Non-essential,Non-essential
ENSG00000156411,Non-essential,Non-essential
ENSG00000103642,Non-essential,Non-essential
ENSG00000180644,Non-essential,Essential
ENSG00000187821,Non-essential,NA
ENSG00000105514,Non-essential,Non-essential
ENSG00000096717,NA,NA
ENSG00000088179,Non-essential,NA
ENSG00000179119,Non-essential,NA
ENSG00000128274,Non-essential,Non-essential
ENSG00000188677,Non-essential,Non-essential
ENSG00000205356,Non-essential,NA
ENSG00000180828,NA,Non-essential
ENSG00000179761,Non-essential,NA
ENSG00000152348,Non-essential,Non-essential
ENSG00000025423,Non-essential,Non-essential
ENSG00000169223,Non-essential,NA
ENSG00000110651,NA,Essential
ENSG00000120498,Non-essential,Essential
ENSG00000197119,Non-essential,Non-essential
ENSG00000170209,Non-essential,Non-essential
ENSG00000136270,NA,NA
ENSG00000142798,Non-essential,Essential
ENSG00000141497,Non-essential,NA
ENSG00000142273,Non-essential,NA
ENSG00000115112,Non-essential,Essential
ENSG00000163659,Non-essential,NA
ENSG00000166920,Non-essential,Non-essential
ENSG00000154553,Non-essential,NA
ENSG00000248483,NA,Non-essential
ENSG00000127947,Non-essential,Essential
ENSG00000134909,Non-essential,Essential
ENSG00000158864,NA,NA
ENSG00000089289,NA,NA
ENSG00000197919,Non-essential,NA
ENSG00000055118,Non-essential,Essential
ENSG00000203666,Non-essential,Non-essential
ENSG00000197647,Non-essential,NA
ENSG00000047648,Non-essential,Essential
ENSG00000139908,Non-essential,Non-essential
ENSG00000158691,NA,Non-essential
ENSG00000168282,Non-essential,Essential
ENSG00000128383,Non-essential,Non-essential
ENSG00000166289,Non-essential,Essential
ENSG00000157538,Non-essential,Non-essential
ENSG00000081665,Non-essential,Non-essential
ENSG00000127415,Non-essential,Non-essential
ENSG00000198925,NA,NA
ENSG00000135409,NA,Essential
ENSG00000143515,Non-essential,Essential
ENSG00000277203,NA,Non-essential
ENSG00000016391,Non-essential,NA
ENSG00000168894,Non-essential,Non-essential
ENSG00000189144,Non-essential,Non-essential
ENSG00000148444,Non-essential,Non-essential
ENSG00000147256,Non-essential,Essential
ENSG00000070081,Non-essential,Non-essential
ENSG00000213760,Non-essential,Non-essential
ENSG00000159176,Non-essential,Non-essential
ENSG00000142039,Non-essential,NA
ENSG00000160439,Non-essential,Non-essential
ENSG00000182768,NA,Non-essential
ENSG00000068724,NA,Non-essential
ENSG00000204310,NA,Non-essential
ENSG00000187634,Non-essential,Non-essential
ENSG00000167333,Non-essential,NA
ENSG00000172292,Non-essential,Non-essential
ENSG00000104967,Non-essential,Non-essential
ENSG00000188452,Non-essential,Non-essential
ENSG00000107736,Non-essential,Essential
ENSG00000215356,Non-essential,Non-essential
ENSG00000005844,Non-essential,NA
ENSG00000197329,Non-essential,Essential
ENSG00000136848,Non-essential,Essential
ENSG00000183773,Non-essential,Non-essential
ENSG00000034053,Non-essential,NA
ENSG00000113638,Non-essential,Non-essential
ENSG00000164077,Non-essential,Essential
ENSG00000092067,Non-essential,Non-essential
ENSG00000123685,Non-essential,Non-essential
ENSG00000196693,Non-essential,Non-essential
ENSG00000137124,Non-essential,Non-essential
ENSG00000154917,Non-essential,Essential
ENSG00000106100,Non-essential,NA
ENSG00000139546,NA,NA
ENSG00000174004,Non-essential,Non-essential
ENSG00000234829,Non-essential,Non-essential
ENSG00000164399,NA,Non-essential
ENSG00000196544,NA,Non-essential
ENSG00000112877,Non-essential,Non-essential
ENSG00000177542,Non-essential,Non-essential
ENSG00000158470,NA,Essential
ENSG00000112182,NA,Essential
ENSG00000254858,Non-essential,Non-essential
ENSG00000181007,Non-essential,NA
ENSG00000120686,Non-essential,Non-essential
ENSG00000198825,Non-essential,NA
ENSG00000099250,Non-essential,Essential
ENSG00000112893,Non-essential,Essential
ENSG00000198597,Non-essential,Essential
ENSG00000115234,Non-essential,Non-essential
ENSG00000118972,Non-essential,NA
ENSG00000147852,Non-essential,Essential
ENSG00000178917,NA,Non-essential
ENSG00000213145,NA,Non-essential
ENSG00000076770,Non-essential,NA
ENSG00000127831,Non-essential,Non-essential
ENSG00000134851,Non-essential,Essential
ENSG00000102575,Non-essential,NA
ENSG00000171155,Non-essential,NA
ENSG00000108788,Non-essential,Non-essential
ENSG00000078269,Non-essential,Essential
ENSG00000139620,Essential,NA
ENSG00000244734,Non-essential,NA
ENSG00000134326,Non-essential,Non-essential
ENSG00000001629,Non-essential,Essential
ENSG00000119125,Non-essential,Essential
ENSG00000180818,Non-essential,Essential
ENSG00000144026,Non-essential,Non-essential
ENSG00000105983,Non-essential,NA
ENSG00000164615,NA,Non-essential
ENSG00000110455,Non-essential,Non-essential
ENSG00000145819,Non-essential,NA
ENSG00000166295,Non-essential,Non-essential
ENSG00000164933,Non-essential,Non-essential
ENSG00000118508,Non-essential,Non-essential
ENSG00000197283,Non-essential,Non-essential
ENSG00000203668,Non-essential,NA
ENSG00000170852,NA,Essential
ENSG00000120156,Non-essential,Essential
ENSG00000081692,Non-essential,Non-essential
ENSG00000048471,Non-essential,NA
ENSG00000203618,NA,Non-essential
ENSG00000061337,Non-essential,NA
ENSG00000143315,Non-essential,Non-essential
ENSG00000165006,Essential,Essential
ENSG00000180535,Non-essential,Non-essential
ENSG00000173638,Non-essential,NA
ENSG00000146151,Non-essential,Non-essential
ENSG00000156869,Non-essential,NA
ENSG00000112651,NA,NA
ENSG00000131558,NA,Essential
ENSG00000142173,Non-essential,Essential
ENSG00000111731,Non-essential,Non-essential
ENSG00000122299,Non-essential,Essential
ENSG00000132274,Non-essential,Non-essential
ENSG00000147251,Non-essential,NA
ENSG00000163867,Non-essential,Non-essential
ENSG00000101004,Non-essential,NA
ENSG00000198642,Non-essential,NA
ENSG00000100324,NA,NA
ENSG00000100234,Non-essential,Non-essential
ENSG00000137478,Non-essential,NA
ENSG00000115194,Non-essential,Essential
ENSG00000204899,NA,NA
ENSG00000065882,Non-essential,Non-essential
ENSG00000005381,Non-essential,Non-essential
ENSG00000060339,NA,NA
ENSG00000171202,Non-essential,Non-essential
ENSG00000184903,Non-essential,Non-essential
ENSG00000007341,Non-essential,Non-essential
ENSG00000038945,Non-essential,NA
ENSG00000145743,NA,Non-essential
ENSG00000167740,Non-essential,NA
ENSG00000143457,Non-essential,Non-essential
ENSG00000119715,NA,NA
ENSG00000196636,NA,Non-essential
ENSG00000172995,Non-essential,Non-essential
ENSG00000089902,NA,NA
ENSG00000140157,Non-essential,Essential
ENSG00000110717,NA,NA
ENSG00000197586,Non-essential,Non-essential
ENSG00000154217,Non-essential,Non-essential
ENSG00000141279,NA,NA
ENSG00000173218,Non-essential,NA
ENSG00000163453,NA,Non-essential
ENSG00000115756,Non-essential,NA
ENSG00000165023,Non-essential,Non-essential
ENSG00000103269,NA,Non-essential
ENSG00000166394,Non-essential,NA
ENSG00000109466,Non-essential,NA
ENSG00000131771,Non-essential,Non-essential
ENSG00000100445,Non-essential,Non-essential
ENSG00000135148,Non-essential,Non-essential
ENSG00000136371,Non-essential,Non-essential
ENSG00000204634,Non-essential,NA
ENSG00000053371,Non-essential,Non-essential
ENSG00000122986,Non-essential,NA
ENSG00000105176,NA,NA
ENSG00000196976,NA,Non-essential
ENSG00000072778,Non-essential,NA
ENSG00000244486,Non-essential,Non-essential
ENSG00000173221,Non-essential,Non-essential
ENSG00000217442,Non-essential,Non-essential
ENSG00000151498,Non-essential,Non-essential
ENSG00000131374,Non-essential,Non-essential
ENSG00000204514,Non-essential,Non-essential
ENSG00000187801,Non-essential,Non-essential
ENSG00000182809,Non-essential,Non-essential
ENSG00000153406,Non-essential,Non-essential
ENSG00000176407,NA,NA
ENSG00000135119,Non-essential,NA
ENSG00000163785,NA,Non-essential
ENSG00000099139,Non-essential,NA
ENSG00000186073,NA,Non-essential
ENSG00000167037,Non-essential,NA
ENSG00000198570,Non-essential,Non-essential
ENSG00000027075,Non-essential,NA
ENSG00000049860,Non-essential,Non-essential
ENSG00000143921,Non-essential,Non-essential
ENSG00000159069,Non-essential,NA
ENSG00000186666,Non-essential,Non-essential
ENSG00000060069,NA,NA
ENSG00000243789,Non-essential,Non-essential
ENSG00000164323,NA,Non-essential
ENSG00000248933,NA,Non-essential
ENSG00000151640,Non-essential,Essential
ENSG00000147459,NA,Essential
ENSG00000125648,Non-essential,NA
ENSG00000104368,Non-essential,Essential
ENSG00000166444,Non-essential,Non-essential
ENSG00000130762,Non-essential,Non-essential
ENSG00000161791,Non-essential,Essential
ENSG00000164434,Non-essential,Non-essential
ENSG00000170627,Non-essential,NA
ENSG00000102524,Non-essential,NA
ENSG00000182902,Non-essential,NA
ENSG00000168014,Non-essential,NA
ENSG00000164442,NA,NA
ENSG00000213397,NA,NA
ENSG00000174917,NA,Non-essential
ENSG00000189299,Non-essential,Non-essential
ENSG00000142449,Non-essential,Essential
ENSG00000196110,Non-essential,Non-essential
ENSG00000136048,Non-essential,Non-essential
ENSG00000151338,Non-essential,NA
ENSG00000140678,Non-essential,NA
ENSG00000155275,Non-essential,Non-essential
ENSG00000064218,Non-essential,Non-essential
ENSG00000116786,Non-essential,NA
ENSG00000119431,Non-essential,Non-essential
ENSG00000088448,Non-essential,Non-essential
ENSG00000104722,Non-essential,NA
ENSG00000121542,Non-essential,Non-essential
ENSG00000152953,Non-essential,NA
ENSG00000114853,Non-essential,Essential
ENSG00000070047,Non-essential,Essential
ENSG00000176177,Non-essential,Non-essential
ENSG00000166377,Non-essential,Non-essential
ENSG00000095906,NA,NA
ENSG00000122481,Non-essential,Non-essential
ENSG00000106436,Non-essential,Non-essential
ENSG00000162512,Non-essential,NA
ENSG00000090534,Non-essential,Non-essential
ENSG00000169994,Non-essential,Essential
ENSG00000188321,Non-essential,Non-essential
ENSG00000221926,Non-essential,Non-essential
ENSG00000213366,Non-essential,Non-essential
ENSG00000196460,Non-essential,Non-essential
ENSG00000080819,NA,NA
ENSG00000157837,Non-essential,Non-essential
ENSG00000163930,NA,NA
ENSG00000106819,NA,Non-essential
ENSG00000136244,Non-essential,Non-essential
ENSG00000091106,Non-essential,NA
ENSG00000105287,Non-essential,Essential
ENSG00000095015,NA,NA
ENSG00000163565,Non-essential,Non-essential
ENSG00000197566,Non-essential,Non-essential
ENSG00000000971,Non-essential,Non-essential
ENSG00000116661,Non-essential,Non-essential
ENSG00000088035,NA,Non-essential
ENSG00000075303,Non-essential,Non-essential
ENSG00000185298,Non-essential,Non-essential
ENSG00000140465,Non-essential,Non-essential
ENSG00000117697,Essential,Non-essential
ENSG00000130340,Non-essential,Non-essential
ENSG00000146839,NA,Non-essential
ENSG00000008056,Non-essential,Non-essential
ENSG00000100934,NA,NA
ENSG00000134184,Non-essential,Non-essential
ENSG00000236609,Non-essential,Non-essential
ENSG00000072840,Non-essential,Non-essential
ENSG00000166532,Non-essential,NA
ENSG00000135697,NA,Non-essential
ENSG00000143376,Non-essential,Essential
ENSG00000162066,Non-essential,NA
ENSG00000164627,Non-essential,Non-essential
