Gene,Essential CEG,Essential OEG
ENSMUSG00000041488,Non-essential,Essential
ENSMUSG00000045730,Non-essential,Non-essential
ENSMUSG00000058454,Non-essential,Essential
ENSMUSG00000035529,Non-essential,Non-essential
ENSMUSG00000057315,Non-essential,Non-essential
ENSMUSG00000042477,NA,Non-essential
ENSMUSG00000036568,Non-essential,NA
ENSMUSG00000032373,Non-essential,NA
ENSMUSG00000010095,Non-essential,Essential
ENSMUSG00000036972,Non-essential,NA
ENSMUSG00000061313,Non-essential,Non-essential
ENSMUSG00000061887,Non-essential,NA
ENSMUSG00000030516,Non-essential,NA
ENSMUSG00000034777,Non-essential,Non-essential
ENSMUSG00000003355,Non-essential,Non-essential
ENSMUSG00000031230,Non-essential,NA
ENSMUSG00000028657,Non-essential,NA
ENSMUSG00000020684,Non-essential,Non-essential
ENSMUSG00000034738,Non-essential,Non-essential
ENSMUSG00000048699,Non-essential,NA
ENSMUSG00000028487,Non-essential,NA
ENSMUSG00000003346,Non-essential,Non-essential
ENSMUSG00000034422,Non-essential,Non-essential
ENSMUSG00000025656,Non-essential,Non-essential
ENSMUSG00000040969,Non-essential,Non-essential
ENSMUSG00000050503,Non-essential,Non-essential
ENSMUSG00000014418,Non-essential,Non-essential
ENSMUSG00000000884,NA,NA
ENSMUSG00000026175,Non-essential,Non-essential
ENSMUSG00000028195,Non-essential,NA
ENSMUSG00000033278,Non-essential,Non-essential
ENSMUSG00000058740,Non-essential,Non-essential
ENSMUSG00000030905,Non-essential,Non-essential
ENSMUSG00000015968,Non-essential,Non-essential
ENSMUSG00000000058,Non-essential,Non-essential
ENSMUSG00000071632,Non-essential,Non-essential
ENSMUSG00000027314,Non-essential,Essential
ENSMUSG00000031375,Non-essential,Non-essential
ENSMUSG00000023951,Non-essential,Essential
ENSMUSG00000045288,Essential,Non-essential
ENSMUSG00000025432,Non-essential,NA
ENSMUSG00000029832,Non-essential,Non-essential
ENSMUSG00000024169,Non-essential,NA
ENSMUSG00000015134,NA,Essential
ENSMUSG00000026399,Non-essential,Non-essential
ENSMUSG00000028420,Non-essential,Essential
ENSMUSG00000046318,Non-essential,Essential
ENSMUSG00000000724,Non-essential,Non-essential
ENSMUSG00000044021,Non-essential,Non-essential
ENSMUSG00000053113,Essential,Essential
ENSMUSG00000024803,Non-essential,Non-essential
ENSMUSG00000021217,Non-essential,NA
ENSMUSG00000020689,Non-essential,NA
ENSMUSG00000063234,Non-essential,Non-essential
ENSMUSG00000022971,Non-essential,Non-essential
ENSMUSG00000040276,Non-essential,Non-essential
ENSMUSG00000019732,Non-essential,NA
ENSMUSG00000031292,Non-essential,Non-essential
ENSMUSG00000024924,Non-essential,Non-essential
ENSMUSG00000018339,Non-essential,Essential
ENSMUSG00000026469,Non-essential,Non-essential
ENSMUSG00000003206,Non-essential,Non-essential
ENSMUSG00000020096,Non-essential,Non-essential
ENSMUSG00000021033,Non-essential,NA
ENSMUSG00000048782,Non-essential,Non-essential
ENSMUSG00000002769,Non-essential,Non-essential
ENSMUSG00000013668,Non-essential,Non-essential
ENSMUSG00000027533,NA,Non-essential
ENSMUSG00000005640,Non-essential,Non-essential
ENSMUSG00000027102,Non-essential,Non-essential
ENSMUSG00000038982,Non-essential,Non-essential
ENSMUSG00000032440,Non-essential,Essential
ENSMUSG00000020453,Non-essential,Essential
ENSMUSG00000022003,Non-essential,Non-essential
ENSMUSG00000072663,Non-essential,NA
ENSMUSG00000025584,Non-essential,Non-essential
ENSMUSG00000026667,Non-essential,Non-essential
ENSMUSG00000050447,Non-essential,NA
ENSMUSG00000056671,Non-essential,Non-essential
ENSMUSG00000021314,Non-essential,NA
ENSMUSG00000028280,Non-essential,Non-essential
ENSMUSG00000033940,Non-essential,NA
ENSMUSG00000024870,Non-essential,Non-essential
ENSMUSG00000020467,Non-essential,NA
ENSMUSG00000030510,Non-essential,Essential
ENSMUSG00000049744,Non-essential,Non-essential
ENSMUSG00000026494,Non-essential,Essential
ENSMUSG00000005873,Non-essential,Non-essential
ENSMUSG00000025188,Non-essential,NA
ENSMUSG00000053226,Non-essential,NA
ENSMUSG00000025745,Non-essential,Essential
ENSMUSG00000034216,Essential,NA
ENSMUSG00000027312,Non-essential,NA
ENSMUSG00000054128,NA,Non-essential
ENSMUSG00000038298,Non-essential,NA
ENSMUSG00000025389,Non-essential,Non-essential
ENSMUSG00000019913,Non-essential,Essential
ENSMUSG00000036570,NA,Non-essential
ENSMUSG00000005958,Non-essential,Non-essential
ENSMUSG00000084174,Non-essential,Non-essential
ENSMUSG00000038843,Non-essential,Non-essential
ENSMUSG00000030507,Non-essential,NA
ENSMUSG00000022829,Non-essential,Non-essential
ENSMUSG00000062061,Non-essential,Non-essential
ENSMUSG00000063063,Non-essential,Essential
ENSMUSG00000051359,Non-essential,NA
ENSMUSG00000048489,Non-essential,Non-essential
ENSMUSG00000024066,Non-essential,NA
ENSMUSG00000049038,Non-essential,Non-essential
ENSMUSG00000031841,NA,Non-essential
ENSMUSG00000000171,NA,Essential
ENSMUSG00000036602,Non-essential,Essential
ENSMUSG00000029675,Non-essential,Essential
ENSMUSG00000058818,Non-essential,Non-essential
ENSMUSG00000038046,Non-essential,Essential
ENSMUSG00000057286,Non-essential,Non-essential
ENSMUSG00000003228,Non-essential,Non-essential
ENSMUSG00000020599,Non-essential,Non-essential
ENSMUSG00000074768,Non-essential,Non-essential
ENSMUSG00000033220,Non-essential,Non-essential
ENSMUSG00000003123,Non-essential,NA
ENSMUSG00000024287,NA,Essential
ENSMUSG00000029075,Non-essential,Non-essential
ENSMUSG00000027257,Non-essential,Non-essential
ENSMUSG00000039217,Non-essential,Non-essential
ENSMUSG00000038564,Non-essential,Essential
ENSMUSG00000030317,Non-essential,Non-essential
ENSMUSG00000025044,Non-essential,Non-essential
ENSMUSG00000030283,Essential,Non-essential
ENSMUSG00000028747,Non-essential,Non-essential
ENSMUSG00000003752,Non-essential,Non-essential
ENSMUSG00000029171,Non-essential,NA
ENSMUSG00000049107,Non-essential,NA
ENSMUSG00000046160,Non-essential,Non-essential
ENSMUSG00000041959,Non-essential,Non-essential
ENSMUSG00000022129,Non-essential,Non-essential
ENSMUSG00000021991,Non-essential,Non-essential
ENSMUSG00000029860,Non-essential,Non-essential
ENSMUSG00000026280,Non-essential,NA
ENSMUSG00000030530,Non-essential,Essential
ENSMUSG00000030278,Non-essential,Non-essential
ENSMUSG00000034391,Non-essential,Non-essential
ENSMUSG00000026837,Essential,Essential
ENSMUSG00000051627,Non-essential,Non-essential
ENSMUSG00000041891,Non-essential,NA
ENSMUSG00000001323,Non-essential,Non-essential
ENSMUSG00000020282,Non-essential,NA
ENSMUSG00000042306,Non-essential,NA
ENSMUSG00000034285,Non-essential,Non-essential
ENSMUSG00000022110,NA,NA
ENSMUSG00000042265,Non-essential,Non-essential
ENSMUSG00000031133,Non-essential,Non-essential
ENSMUSG00000034744,Non-essential,Non-essential
ENSMUSG00000034881,Non-essential,Non-essential
ENSMUSG00000038020,Non-essential,Non-essential
ENSMUSG00000004347,Non-essential,Non-essential
ENSMUSG00000025197,Non-essential,Non-essential
ENSMUSG00000031671,Non-essential,Non-essential
ENSMUSG00000022517,Non-essential,NA
ENSMUSG00000020902,Non-essential,NA
ENSMUSG00000030525,Non-essential,NA
ENSMUSG00000031969,Non-essential,Non-essential
ENSMUSG00000022420,Non-essential,NA
ENSMUSG00000030768,Non-essential,Essential
ENSMUSG00000028399,Non-essential,NA
ENSMUSG00000031442,Non-essential,Non-essential
ENSMUSG00000045087,Non-essential,Non-essential
ENSMUSG00000041550,Non-essential,NA
ENSMUSG00000001661,Non-essential,Non-essential
ENSMUSG00000015405,Non-essential,Non-essential
ENSMUSG00000055239,Non-essential,NA
ENSMUSG00000031640,Non-essential,Non-essential
ENSMUSG00000074797,NA,NA
ENSMUSG00000051306,NA,NA
ENSMUSG00000048763,Non-essential,Essential
ENSMUSG00000028763,Non-essential,Essential
ENSMUSG00000038193,Non-essential,Essential
ENSMUSG00000039239,Non-essential,Essential
ENSMUSG00000022676,Non-essential,NA
ENSMUSG00000045545,Non-essential,Essential
ENSMUSG00000028597,Non-essential,NA
ENSMUSG00000019893,Non-essential,NA
ENSMUSG00000037321,Non-essential,Non-essential
ENSMUSG00000034607,Non-essential,Non-essential
ENSMUSG00000001020,Non-essential,Essential
ENSMUSG00000074923,Non-essential,Non-essential
ENSMUSG00000028661,Non-essential,Non-essential
ENSMUSG00000027412,Non-essential,Non-essential
ENSMUSG00000050612,Non-essential,Non-essential
ENSMUSG00000038225,Non-essential,NA
ENSMUSG00000002341,Non-essential,Non-essential
ENSMUSG00000035831,NA,Non-essential
ENSMUSG00000030834,Non-essential,Non-essential
ENSMUSG00000000204,Non-essential,Non-essential
ENSMUSG00000043257,Non-essential,Non-essential
ENSMUSG00000028004,Non-essential,Non-essential
ENSMUSG00000069476,Non-essential,Non-essential
ENSMUSG00000063428,Non-essential,Non-essential
ENSMUSG00000051111,Non-essential,Non-essential
ENSMUSG00000056737,Essential,Non-essential
ENSMUSG00000026577,Essential,Non-essential
ENSMUSG00000047002,Non-essential,NA
ENSMUSG00000023456,Essential,NA
ENSMUSG00000025885,NA,NA
ENSMUSG00000035951,Non-essential,Non-essential
ENSMUSG00000020070,Non-essential,Non-essential
ENSMUSG00000036816,Non-essential,Non-essential
ENSMUSG00000001504,Non-essential,Non-essential
ENSMUSG00000033739,Non-essential,Essential
ENSMUSG00000027399,Non-essential,Non-essential
ENSMUSG00000034488,Non-essential,Non-essential
ENSMUSG00000029608,Essential,Non-essential
ENSMUSG00000027777,Non-essential,NA
ENSMUSG00000041523,Non-essential,NA
ENSMUSG00000004207,Non-essential,NA
ENSMUSG00000029434,Essential,NA
ENSMUSG00000040857,Non-essential,Essential
ENSMUSG00000026012,Non-essential,Non-essential
ENSMUSG00000029536,Non-essential,NA
ENSMUSG00000031636,Non-essential,NA
ENSMUSG00000051617,Non-essential,Non-essential
ENSMUSG00000035930,Non-essential,Non-essential
ENSMUSG00000039463,Non-essential,NA
ENSMUSG00000030339,Non-essential,Non-essential
ENSMUSG00000039254,Non-essential,Essential
ENSMUSG00000025647,Non-essential,Non-essential
ENSMUSG00000051159,Non-essential,Essential
ENSMUSG00000038702,Non-essential,Non-essential
ENSMUSG00000073725,Non-essential,Essential
ENSMUSG00000026822,Non-essential,Non-essential
ENSMUSG00000038473,Non-essential,Non-essential
ENSMUSG00000032094,Non-essential,Non-essential
ENSMUSG00000021236,Non-essential,NA
ENSMUSG00000014351,Non-essential,Non-essential
ENSMUSG00000029710,Non-essential,NA
ENSMUSG00000030043,Non-essential,Non-essential
ENSMUSG00000002944,Essential,Non-essential
ENSMUSG00000021900,Non-essential,Non-essential
ENSMUSG00000022885,Non-essential,Non-essential
ENSMUSG00000078365,Non-essential,NA
ENSMUSG00000016494,Non-essential,Non-essential
ENSMUSG00000044408,Essential,Essential
ENSMUSG00000045555,Non-essential,Non-essential
ENSMUSG00000023039,Non-essential,Non-essential
ENSMUSG00000027403,Non-essential,Non-essential
ENSMUSG00000022708,Non-essential,NA
ENSMUSG00000026609,Non-essential,Non-essential
ENSMUSG00000030607,NA,Essential
ENSMUSG00000047281,Non-essential,NA
ENSMUSG00000007107,Non-essential,NA
ENSMUSG00000024972,NA,Non-essential
ENSMUSG00000063297,Non-essential,Non-essential
ENSMUSG00000026112,Essential,Essential
ENSMUSG00000033906,Non-essential,Non-essential
ENSMUSG00000027827,Non-essential,Non-essential
ENSMUSG00000024354,Non-essential,NA
ENSMUSG00000039206,Non-essential,Non-essential
ENSMUSG00000042320,Non-essential,Non-essential
ENSMUSG00000062209,Non-essential,Essential
ENSMUSG00000010051,Non-essential,Non-essential
ENSMUSG00000038721,Non-essential,Non-essential
ENSMUSG00000040511,Non-essential,Non-essential
ENSMUSG00000054452,Non-essential,NA
ENSMUSG00000028718,NA,Essential
ENSMUSG00000036095,Non-essential,Non-essential
ENSMUSG00000020462,Non-essential,Non-essential
ENSMUSG00000031169,Non-essential,Essential
ENSMUSG00000024575,Non-essential,Non-essential
ENSMUSG00000063065,Essential,NA
ENSMUSG00000043671,Non-essential,Non-essential
ENSMUSG00000055371,Non-essential,Non-essential
ENSMUSG00000048895,Non-essential,NA
ENSMUSG00000004266,Essential,NA
ENSMUSG00000029864,Non-essential,NA
ENSMUSG00000007207,Non-essential,NA
ENSMUSG00000027434,NA,NA
ENSMUSG00000062515,Non-essential,Non-essential
ENSMUSG00000026904,Non-essential,NA
ENSMUSG00000059434,Non-essential,Non-essential
ENSMUSG00000072214,Non-essential,NA
ENSMUSG00000029595,Non-essential,NA
ENSMUSG00000002325,Non-essential,Non-essential
ENSMUSG00000068037,Non-essential,Non-essential
ENSMUSG00000006649,Non-essential,NA
ENSMUSG00000042345,Non-essential,Non-essential
ENSMUSG00000029716,Non-essential,Non-essential
ENSMUSG00000053914,Non-essential,Non-essential
ENSMUSG00000051246,Non-essential,Non-essential
ENSMUSG00000023000,Non-essential,NA
ENSMUSG00000026972,Non-essential,Non-essential
ENSMUSG00000066026,Non-essential,NA
ENSMUSG00000030830,Non-essential,Non-essential
ENSMUSG00000024240,NA,NA
ENSMUSG00000028517,Non-essential,Essential
ENSMUSG00000025730,Non-essential,Essential
ENSMUSG00000024029,Non-essential,Non-essential
ENSMUSG00000030894,Non-essential,NA
ENSMUSG00000034457,Non-essential,Non-essential
ENSMUSG00000024041,Non-essential,Non-essential
ENSMUSG00000024486,NA,NA
ENSMUSG00000034227,Non-essential,NA
ENSMUSG00000044243,Non-essential,Non-essential
ENSMUSG00000039481,Non-essential,Non-essential
ENSMUSG00000009406,Non-essential,NA
ENSMUSG00000035329,Non-essential,Non-essential
ENSMUSG00000032519,Non-essential,Non-essential
ENSMUSG00000047804,Non-essential,Essential
ENSMUSG00000038676,Non-essential,Non-essential
ENSMUSG00000038122,Non-essential,Non-essential
ENSMUSG00000039738,Non-essential,NA
ENSMUSG00000024300,Non-essential,Non-essential
ENSMUSG00000041577,Non-essential,Non-essential
ENSMUSG00000030220,Non-essential,Non-essential
ENSMUSG00000021587,Non-essential,Essential
ENSMUSG00000020427,Non-essential,Non-essential
ENSMUSG00000063632,Non-essential,Essential
ENSMUSG00000058183,Non-essential,NA
ENSMUSG00000022617,NA,Non-essential
ENSMUSG00000028392,Non-essential,Non-essential
ENSMUSG00000029499,Non-essential,Non-essential
ENSMUSG00000030022,Non-essential,Essential
ENSMUSG00000004791,Non-essential,Non-essential
ENSMUSG00000042258,Non-essential,Essential
ENSMUSG00000095139,Non-essential,NA
ENSMUSG00000032243,Non-essential,NA
ENSMUSG00000026976,Non-essential,NA
ENSMUSG00000064293,Non-essential,Non-essential
ENSMUSG00000018341,Non-essential,Non-essential
ENSMUSG00000073678,Non-essential,NA
ENSMUSG00000020051,Non-essential,Non-essential
ENSMUSG00000027855,NA,NA
ENSMUSG00000020553,Non-essential,Non-essential
ENSMUSG00000022469,Non-essential,Non-essential
ENSMUSG00000032086,Non-essential,NA
ENSMUSG00000027737,Non-essential,Non-essential
ENSMUSG00000050368,Non-essential,Non-essential
ENSMUSG00000025602,Non-essential,Non-essential
ENSMUSG00000047098,Non-essential,Essential
ENSMUSG00000026344,Non-essential,Non-essential
ENSMUSG00000039031,Non-essential,NA
ENSMUSG00000059708,Non-essential,Non-essential
ENSMUSG00000042607,Non-essential,Non-essential
ENSMUSG00000001804,Non-essential,NA
ENSMUSG00000022209,Non-essential,Non-essential
ENSMUSG00000026840,Essential,Non-essential
ENSMUSG00000066090,Non-essential,NA
ENSMUSG00000022856,NA,Non-essential
ENSMUSG00000002111,Non-essential,Essential
ENSMUSG00000028197,Non-essential,Non-essential
ENSMUSG00000027022,Non-essential,NA
ENSMUSG00000027227,Non-essential,Non-essential
ENSMUSG00000001518,Non-essential,NA
ENSMUSG00000045287,Non-essential,Non-essential
ENSMUSG00000027799,Non-essential,NA
ENSMUSG00000037017,Essential,NA
ENSMUSG00000042604,Non-essential,Non-essential
ENSMUSG00000037949,Non-essential,Non-essential
ENSMUSG00000032946,Non-essential,Non-essential
ENSMUSG00000024330,Non-essential,Non-essential
ENSMUSG00000025192,Non-essential,Non-essential
ENSMUSG00000073897,Non-essential,Non-essential
ENSMUSG00000059412,Non-essential,Non-essential
ENSMUSG00000033953,Non-essential,Essential
ENSMUSG00000017754,Non-essential,Non-essential
ENSMUSG00000090213,NA,Non-essential
ENSMUSG00000020793,Non-essential,Non-essential
ENSMUSG00000034853,Non-essential,Non-essential
ENSMUSG00000027879,Non-essential,Essential
ENSMUSG00000028062,Non-essential,Essential
ENSMUSG00000029009,NA,NA
ENSMUSG00000022324,Non-essential,Non-essential
ENSMUSG00000034792,Non-essential,Non-essential
ENSMUSG00000027474,Non-essential,Non-essential
ENSMUSG00000025576,Non-essential,Non-essential
ENSMUSG00000062184,Non-essential,Non-essential
ENSMUSG00000015290,Non-essential,Non-essential
ENSMUSG00000045019,Non-essential,Non-essential
ENSMUSG00000018486,Non-essential,Essential
ENSMUSG00000021492,Non-essential,Non-essential
ENSMUSG00000040055,Non-essential,Non-essential
ENSMUSG00000057914,Non-essential,Essential
ENSMUSG00000040726,Non-essential,NA
ENSMUSG00000049807,Non-essential,Non-essential
ENSMUSG00000020788,Non-essential,Non-essential
ENSMUSG00000072872,Essential,NA
ENSMUSG00000036840,Non-essential,NA
ENSMUSG00000025219,Non-essential,Essential
ENSMUSG00000020289,NA,NA
ENSMUSG00000034795,Non-essential,Non-essential
ENSMUSG00000089665,Non-essential,Non-essential
ENSMUSG00000047654,Non-essential,NA
ENSMUSG00000032369,Non-essential,Non-essential
ENSMUSG00000000394,Non-essential,NA
ENSMUSG00000068335,Non-essential,Non-essential
ENSMUSG00000049892,Non-essential,Non-essential
ENSMUSG00000009376,Non-essential,Essential
ENSMUSG00000029754,Non-essential,NA
ENSMUSG00000030232,Non-essential,NA
ENSMUSG00000037996,Non-essential,Non-essential
ENSMUSG00000026173,Essential,NA
ENSMUSG00000029868,Non-essential,Non-essential
ENSMUSG00000031734,Non-essential,NA
ENSMUSG00000003341,Non-essential,Non-essential
ENSMUSG00000028039,Non-essential,Non-essential
ENSMUSG00000035798,Non-essential,Non-essential
ENSMUSG00000044150,Non-essential,Non-essential
ENSMUSG00000056220,Non-essential,Non-essential
ENSMUSG00000032540,NA,NA
ENSMUSG00000019303,NA,NA
ENSMUSG00000029082,Essential,Non-essential
ENSMUSG00000024665,Non-essential,NA
ENSMUSG00000079700,Non-essential,Non-essential
ENSMUSG00000089989,Non-essential,Non-essential
ENSMUSG00000028307,Non-essential,NA
ENSMUSG00000039943,Non-essential,NA
ENSMUSG00000027995,Non-essential,NA
ENSMUSG00000030616,Non-essential,Non-essential
ENSMUSG00000049109,Non-essential,Non-essential
ENSMUSG00000022099,Non-essential,Non-essential
ENSMUSG00000020395,Non-essential,Non-essential
ENSMUSG00000030276,Essential,Non-essential
ENSMUSG00000026062,Non-essential,Non-essential
ENSMUSG00000028020,Non-essential,Essential
ENSMUSG00000069041,Non-essential,NA
ENSMUSG00000064120,NA,NA
ENSMUSG00000034616,Non-essential,Non-essential
ENSMUSG00000001630,Non-essential,Non-essential
ENSMUSG00000027797,Non-essential,NA
ENSMUSG00000051817,Non-essential,Non-essential
ENSMUSG00000034958,Non-essential,NA
ENSMUSG00000054423,Non-essential,Essential
ENSMUSG00000050953,Non-essential,Essential
ENSMUSG00000047248,Non-essential,Essential
ENSMUSG00000050761,Non-essential,Non-essential
ENSMUSG00000039159,NA,NA
ENSMUSG00000026815,Non-essential,Essential
ENSMUSG00000034121,Non-essential,NA
ENSMUSG00000005503,Non-essential,Essential
ENSMUSG00000035637,Non-essential,Non-essential
ENSMUSG00000038172,Non-essential,Non-essential
ENSMUSG00000018659,Non-essential,NA
ENSMUSG00000020098,Non-essential,Non-essential
ENSMUSG00000022203,Non-essential,Non-essential
