Gene,Essential CEG,Essential OEG
FBgn0260027,NA,NA
FBgn0030342,Non-essential,NA
FBgn0261243,Non-essential,NA
FBgn0063497,Non-essential,NA
FBgn0034225,Non-essential,NA
FBgn0035497,Non-essential,NA
FBgn0050001,Non-essential,NA
FBgn0038680,Non-essential,NA
FBgn0032506,Non-essential,NA
FBgn0004852,Non-essential,NA
FBgn0033490,Non-essential,NA
FBgn0038316,Non-essential,NA
FBgn0034481,Non-essential,NA
FBgn0259223,Non-essential,NA
FBgn0038365,Non-essential,NA
FBgn0039343,Non-essential,NA
FBgn0035001,Essential,NA
FBgn0039180,Non-essential,NA
FBgn0036811,Essential,NA
FBgn0004598,Non-essential,NA
FBgn0052109,Non-essential,NA
FBgn0031458,Non-essential,NA
FBgn0020622,NA,NA
FBgn0030361,Non-essential,NA
FBgn0051075,Non-essential,NA
FBgn0036824,NA,NA
FBgn0032095,Non-essential,NA
FBgn0034755,Non-essential,NA
FBgn0086350,Non-essential,NA
FBgn0038020,Non-essential,NA
FBgn0034887,Non-essential,NA
FBgn0000071,Non-essential,NA
FBgn0063494,Non-essential,NA
FBgn0033982,Non-essential,NA
FBgn0039346,Essential,NA
FBgn0037299,NA,NA
FBgn0039369,Non-essential,NA
FBgn0040370,Non-essential,NA
FBgn0047351,Non-essential,NA
FBgn0031681,Non-essential,NA
FBgn0260657,NA,NA
FBgn0086610,Non-essential,Non-essential
FBgn0015576,Non-essential,NA
FBgn0035776,Non-essential,NA
FBgn0000286,Essential,NA
FBgn0034093,Non-essential,NA
FBgn0031535,Non-essential,Non-essential
FBgn0000723,Non-essential,NA
FBgn0015614,Non-essential,NA
FBgn0046685,Non-essential,NA
FBgn0024244,Non-essential,NA
FBgn0069938,Non-essential,NA
FBgn0050418,Non-essential,NA
FBgn0034021,NA,NA
FBgn0033392,NA,NA
FBgn0033942,Non-essential,Non-essential
FBgn0033199,NA,NA
FBgn0035786,Non-essential,NA
FBgn0037556,Non-essential,NA
FBgn0000581,Essential,NA
FBgn0036785,Non-essential,NA
FBgn0036925,Non-essential,NA
FBgn0029153,Non-essential,NA
FBgn0260812,Non-essential,NA
FBgn0034483,Non-essential,NA
FBgn0034691,Non-essential,NA
FBgn0051638,Non-essential,NA
FBgn0031620,Non-essential,NA
FBgn0085474,Non-essential,NA
FBgn0038783,Non-essential,NA
FBgn0038295,Non-essential,NA
FBgn0035047,Non-essential,NA
FBgn0261561,Non-essential,NA
FBgn0037339,Non-essential,NA
FBgn0038033,Non-essential,NA
FBgn0029989,Non-essential,NA
FBgn0003460,Essential,Essential
FBgn0037924,Essential,NA
FBgn0033869,Non-essential,NA
FBgn0036109,Non-essential,NA
FBgn0032726,Non-essential,NA
FBgn0037413,Non-essential,NA
FBgn0033582,Non-essential,NA
FBgn0027779,Non-essential,NA
FBgn0010350,NA,NA
FBgn0032006,Essential,NA
FBgn0067052,Non-essential,NA
FBgn0030218,Non-essential,NA
FBgn0053240,Non-essential,NA
FBgn0243486,Non-essential,NA
FBgn0261529,Non-essential,NA
FBgn0036745,NA,NA
FBgn0052368,Non-essential,Non-essential
FBgn0031878,Non-essential,NA
FBgn0042133,Non-essential,NA
FBgn0033551,Non-essential,NA
FBgn0260222,Essential,NA
FBgn0036446,Non-essential,NA
FBgn0031707,Non-essential,NA
FBgn0030773,Non-essential,NA
FBgn0002715,Non-essential,NA
FBgn0001091,NA,NA
FBgn0034479,Non-essential,NA
FBgn0036274,Essential,NA
FBgn0038750,Non-essential,NA
FBgn0034057,Non-essential,NA
FBgn0040602,Non-essential,NA
FBgn0052105,Essential,NA
FBgn0041232,Non-essential,NA
FBgn0036998,Non-essential,NA
FBgn0031496,Non-essential,NA
FBgn0040575,Non-essential,NA
FBgn0036227,Non-essential,NA
FBgn0038536,Non-essential,NA
FBgn0036819,Non-essential,NA
FBgn0052671,Non-essential,NA
FBgn0039859,NA,NA
FBgn0030600,Non-essential,NA
FBgn0036875,Non-essential,NA
FBgn0002789,Non-essential,NA
FBgn0003002,Non-essential,Essential
FBgn0031906,Non-essential,NA
FBgn0035427,Non-essential,NA
FBgn0034814,Non-essential,Essential
FBgn0026376,Non-essential,NA
FBgn0035936,Non-essential,NA
FBgn0033141,Non-essential,NA
FBgn0053241,Non-essential,NA
FBgn0028509,Non-essential,NA
FBgn0259741,Non-essential,NA
FBgn0039630,Non-essential,NA
FBgn0034548,Non-essential,Non-essential
FBgn0002921,Essential,NA
FBgn0052177,NA,NA
FBgn0041242,Non-essential,NA
FBgn0033948,Non-essential,NA
FBgn0029881,Non-essential,NA
FBgn0037003,Non-essential,NA
FBgn0035233,NA,NA
FBgn0052199,Non-essential,NA
FBgn0030411,Non-essential,NA
FBgn0033459,Essential,NA
FBgn0037734,NA,NA
FBgn0020018,NA,NA
FBgn0031116,Non-essential,NA
FBgn0051183,Non-essential,NA
FBgn0037370,Non-essential,NA
FBgn0032741,Non-essential,Essential
FBgn0004780,Non-essential,NA
FBgn0030013,Non-essential,NA
FBgn0027514,NA,NA
FBgn0019650,Non-essential,NA
FBgn0029996,Non-essential,NA
FBgn0031356,Non-essential,NA
FBgn0024150,Non-essential,NA
FBgn0046704,Non-essential,NA
FBgn0040648,Non-essential,NA
FBgn0036152,Non-essential,NA
FBgn0040068,Non-essential,NA
FBgn0015524,Non-essential,Essential
FBgn0034880,Non-essential,Non-essential
FBgn0052579,Non-essential,NA
FBgn0036032,Non-essential,NA
FBgn0024289,Non-essential,NA
FBgn0032577,Non-essential,NA
FBgn0034126,Non-essential,NA
FBgn0032637,Non-essential,Non-essential
FBgn0261550,Non-essential,NA
FBgn0022700,Non-essential,NA
FBgn0028902,Non-essential,NA
FBgn0032752,Non-essential,NA
FBgn0035795,Non-essential,NA
FBgn0005561,Non-essential,Essential
FBgn0031002,Non-essential,NA
FBgn0000422,Non-essential,NA
FBgn0031115,Non-essential,NA
FBgn0086372,Non-essential,NA
FBgn0038524,NA,NA
FBgn0036809,Non-essential,NA
FBgn0033830,Non-essential,NA
FBgn0035612,Non-essential,NA
FBgn0015399,Non-essential,NA
FBgn0031159,Non-essential,NA
FBgn0052549,Non-essential,NA
FBgn0003248,Non-essential,NA
FBgn0032341,Non-essential,NA
FBgn0034005,Non-essential,NA
FBgn0030780,Non-essential,NA
FBgn0032210,Non-essential,NA
FBgn0037620,Non-essential,NA
FBgn0035625,Non-essential,NA
FBgn0000562,Non-essential,NA
FBgn0030294,Non-essential,NA
FBgn0032219,Non-essential,NA
FBgn0030761,Essential,NA
FBgn0085318,Non-essential,NA
FBgn0259224,NA,NA
FBgn0032671,Non-essential,NA
FBgn0039170,Non-essential,NA
FBgn0030278,Non-essential,NA
FBgn0030893,Non-essential,NA
FBgn0036708,Non-essential,NA
FBgn0036410,Non-essential,NA
FBgn0039685,Non-essential,NA
FBgn0030330,Non-essential,NA
FBgn0052305,Non-essential,NA
FBgn0030223,Non-essential,NA
FBgn0030873,Non-essential,NA
FBgn0044028,Non-essential,NA
FBgn0045470,Non-essential,NA
FBgn0035965,NA,NA
FBgn0040262,Non-essential,NA
FBgn0033791,Non-essential,NA
FBgn0033781,NA,NA
FBgn0045501,Non-essential,NA
FBgn0052442,Non-essential,NA
FBgn0032387,Non-essential,NA
FBgn0031970,Non-essential,NA
FBgn0036089,Non-essential,NA
FBgn0033364,Non-essential,NA
FBgn0013983,Non-essential,NA
FBgn0030992,Non-essential,NA
FBgn0004101,Essential,NA
FBgn0043471,Non-essential,NA
FBgn0040524,Non-essential,NA
FBgn0037501,Non-essential,NA
FBgn0002937,Non-essential,NA
FBgn0038564,Non-essential,NA
FBgn0063496,Non-essential,NA
FBgn0038179,Non-essential,NA
FBgn0011260,Non-essential,NA
FBgn0034425,Non-essential,NA
FBgn0034062,Non-essential,NA
FBgn0032717,Non-essential,NA
FBgn0039111,Non-essential,NA
FBgn0004047,Non-essential,NA
FBgn0035571,Non-essential,Non-essential
FBgn0030806,Non-essential,NA
FBgn0037786,Non-essential,NA
FBgn0015797,NA,NA
FBgn0025624,Non-essential,NA
FBgn0033807,NA,NA
FBgn0031232,Non-essential,NA
FBgn0050488,Non-essential,NA
FBgn0034356,Non-essential,NA
FBgn0036538,Non-essential,NA
FBgn0028497,Non-essential,NA
FBgn0053964,Non-essential,NA
FBgn0053017,Non-essential,NA
FBgn0039929,Non-essential,NA
FBgn0042101,Non-essential,NA
FBgn0040385,Non-essential,NA
FBgn0259965,Non-essential,NA
FBgn0020304,Non-essential,NA
FBgn0030749,Non-essential,NA
FBgn0013973,Non-essential,NA
FBgn0040352,Non-essential,NA
FBgn0000097,Essential,Essential
FBgn0038002,Non-essential,NA
FBgn0039855,Non-essential,NA
FBgn0039003,Non-essential,NA
FBgn0052736,NA,NA
FBgn0035444,Essential,NA
FBgn0035598,Non-essential,NA
FBgn0025777,Non-essential,NA
FBgn0034454,Non-essential,NA
FBgn0031085,Non-essential,NA
FBgn0030447,Non-essential,NA
FBgn0083977,Non-essential,NA
FBgn0034269,Non-essential,NA
FBgn0037518,Non-essential,NA
FBgn0002936,NA,NA
FBgn0038814,Non-essential,NA
FBgn0004892,Non-essential,NA
FBgn0042102,Non-essential,NA
FBgn0031757,Non-essential,NA
FBgn0030100,Non-essential,NA
FBgn0046874,Non-essential,NA
FBgn0050441,Non-essential,NA
FBgn0041225,Non-essential,NA
FBgn0036028,Non-essential,NA
FBgn0051148,Non-essential,NA
FBgn0038165,Non-essential,NA
FBgn0038331,Essential,NA
FBgn0003218,Non-essential,NA
FBgn0041246,Non-essential,NA
FBgn0031333,Non-essential,NA
FBgn0261547,Non-essential,NA
FBgn0086370,Non-essential,NA
FBgn0032881,Non-essential,NA
FBgn0001229,Non-essential,NA
FBgn0035587,Non-essential,NA
FBgn0035687,Non-essential,NA
FBgn0033884,Non-essential,NA
FBgn0037183,Non-essential,NA
FBgn0033033,Non-essential,NA
FBgn0034120,Non-essential,NA
FBgn0015402,Essential,NA
FBgn0051910,Non-essential,NA
FBgn0040697,Non-essential,NA
FBgn0259196,Non-essential,NA
FBgn0040694,Non-essential,NA
FBgn0029084,Non-essential,NA
FBgn0259938,NA,Essential
FBgn0013681,Non-essential,NA
FBgn0030206,Non-essential,NA
FBgn0034071,Non-essential,NA
FBgn0030530,Non-essential,NA
FBgn0039487,Non-essential,NA
FBgn0030764,Non-essential,NA
FBgn0023081,Non-essential,NA
FBgn0044823,Non-essential,NA
FBgn0015035,Non-essential,NA
FBgn0259098,Non-essential,NA
FBgn0039848,Non-essential,NA
FBgn0259975,Non-essential,NA
FBgn0039856,Non-essential,NA
FBgn0035470,Non-essential,NA
FBgn0040715,NA,NA
FBgn0037622,Non-essential,NA
FBgn0085433,Non-essential,NA
FBgn0260450,Non-essential,NA
FBgn0038535,Non-essential,NA
FBgn0032156,Non-essential,NA
FBgn0031693,NA,NA
FBgn0038681,Non-essential,NA
FBgn0010313,Non-essential,NA
FBgn0001992,Non-essential,NA
FBgn0037987,Non-essential,NA
FBgn0039430,Non-essential,NA
FBgn0051924,Non-essential,NA
FBgn0050025,Non-essential,NA
FBgn0035004,Non-essential,NA
FBgn0039597,Non-essential,NA
FBgn0053257,Non-essential,NA
FBgn0029801,Non-essential,NA
FBgn0050398,Non-essential,NA
FBgn0031501,Non-essential,NA
FBgn0013342,Non-essential,NA
FBgn0020493,Non-essential,NA
FBgn0020415,Non-essential,NA
FBgn0038924,Non-essential,NA
FBgn0029913,Non-essential,NA
FBgn0035697,Non-essential,NA
FBgn0035674,Non-essential,NA
FBgn0033598,Non-essential,NA
FBgn0042125,Non-essential,NA
FBgn0030396,Non-essential,NA
FBgn0037796,Non-essential,NA
FBgn0036105,Non-essential,NA
FBgn0036141,Non-essential,NA
FBgn0029877,Non-essential,NA
FBgn0039744,Non-essential,NA
FBgn0260793,Non-essential,NA
FBgn0004666,Non-essential,Essential
FBgn0037035,Non-essential,NA
FBgn0032191,Non-essential,NA
FBgn0052457,Non-essential,NA
FBgn0030341,Non-essential,NA
FBgn0040475,Essential,NA
FBgn0032196,Non-essential,NA
FBgn0033426,Non-essential,NA
FBgn0037819,Non-essential,NA
FBgn0000157,Non-essential,NA
FBgn0052179,Non-essential,NA
FBgn0036837,Non-essential,NA
FBgn0004509,Non-essential,NA
FBgn0031869,Non-essential,NA
FBgn0034264,Non-essential,NA
FBgn0029590,Non-essential,NA
FBgn0260866,Non-essential,NA
FBgn0024734,NA,NA
FBgn0037037,Non-essential,NA
FBgn0019985,Non-essential,NA
FBgn0051710,Essential,NA
FBgn0052506,Non-essential,NA
FBgn0030746,Non-essential,NA
FBgn0054043,NA,NA
FBgn0047114,Non-essential,NA
FBgn0016036,Non-essential,NA
FBgn0032110,Non-essential,NA
FBgn0032370,Non-essential,NA
FBgn0034363,Non-essential,NA
FBgn0053198,Non-essential,NA
FBgn0035199,Non-essential,NA
FBgn0000287,Non-essential,NA
FBgn0054057,Non-essential,NA
FBgn0035575,Non-essential,NA
FBgn0033042,Non-essential,NA
FBgn0039479,Non-essential,NA
FBgn0051213,Non-essential,NA
FBgn0031094,Non-essential,NA
FBgn0031038,Non-essential,NA
FBgn0050456,Non-essential,NA
FBgn0037098,NA,NA
FBgn0038469,Non-essential,NA
FBgn0039452,Non-essential,NA
FBgn0029681,Non-essential,NA
FBgn0037165,Non-essential,NA
FBgn0039679,Non-essential,NA
FBgn0038181,Non-essential,NA
FBgn0031835,Non-essential,NA
FBgn0030347,Non-essential,NA
FBgn0004034,Non-essential,NA
FBgn0028579,NA,NA
FBgn0259228,Non-essential,NA
FBgn0029733,Non-essential,NA
FBgn0034049,Non-essential,NA
FBgn0033127,Non-essential,NA
FBgn0034683,Non-essential,NA
FBgn0260462,Non-essential,NA
FBgn0032810,Non-essential,NA
FBgn0030071,Non-essential,NA
FBgn0037964,NA,NA
FBgn0000307,Essential,NA
FBgn0000927,Non-essential,NA
FBgn0032727,Non-essential,NA
FBgn0003302,Non-essential,NA
FBgn0039491,Non-essential,NA
FBgn0035763,NA,NA
FBgn0029525,NA,NA
FBgn0031292,Non-essential,NA
FBgn0036575,Non-essential,NA
FBgn0005659,Non-essential,NA
FBgn0083983,Essential,NA
FBgn0030968,Non-essential,NA
FBgn0050489,Non-essential,NA
FBgn0039194,Non-essential,NA
FBgn0037225,Non-essential,NA
FBgn0036655,Non-essential,NA
FBgn0001075,Non-essential,NA
FBgn0038651,Non-essential,NA
FBgn0010359,Non-essential,NA
FBgn0035781,Non-essential,NA
FBgn0038919,Non-essential,NA
FBgn0038423,Non-essential,NA
FBgn0038858,Non-essential,NA
FBgn0002673,NA,NA
FBgn0002552,Non-essential,NA
FBgn0034988,Non-essential,NA
FBgn0036246,Non-essential,NA
FBgn0004242,Non-essential,NA
FBgn0013683,Non-essential,NA
FBgn0016660,Non-essential,NA
FBgn0037125,Non-essential,NA
FBgn0034072,Non-essential,NA
FBgn0083943,Essential,NA
FBgn0036474,NA,NA
FBgn0039782,Non-essential,NA
FBgn0039234,Non-essential,NA
FBgn0051637,Non-essential,NA
FBgn0035103,NA,Non-essential
FBgn0041181,Non-essential,NA
FBgn0039623,Non-essential,NA
FBgn0261090,Non-essential,NA
FBgn0035237,Non-essential,NA
FBgn0051752,Non-essential,NA
FBgn0085377,Non-essential,NA
FBgn0085419,Non-essential,NA
FBgn0029828,Non-essential,NA
FBgn0026375,Non-essential,NA
FBgn0036023,Non-essential,NA
FBgn0024366,Non-essential,NA
FBgn0004795,Non-essential,NA
FBgn0029521,Non-essential,NA
FBgn0036941,Non-essential,NA
FBgn0029662,Non-essential,NA
FBgn0037687,Non-essential,NA
FBgn0039022,Non-essential,NA
FBgn0034821,Non-essential,Essential
FBgn0034221,Non-essential,NA
FBgn0038437,Non-essential,NA
FBgn0031016,Non-essential,NA
FBgn0039290,Non-essential,NA
FBgn0034849,NA,NA
FBgn0000658,Non-essential,NA
FBgn0036083,Non-essential,NA
FBgn0041150,Essential,NA
FBgn0003382,Non-essential,NA
FBgn0029170,Non-essential,NA
FBgn0037906,Non-essential,NA
FBgn0261284,Non-essential,NA
FBgn0259481,NA,NA
FBgn0086676,Non-essential,NA
FBgn0031235,Non-essential,NA
FBgn0029942,Non-essential,NA
FBgn0052581,Non-essential,NA
FBgn0025879,Non-essential,NA
FBgn0003301,Essential,NA
FBgn0051021,Non-essential,NA
FBgn0054003,Non-essential,NA
FBgn0022981,Non-essential,NA
FBgn0051205,Non-essential,NA
FBgn0260388,NA,NA
FBgn0035902,Non-essential,NA
FBgn0035059,Non-essential,NA
FBgn0033820,Non-essential,NA
FBgn0052413,Non-essential,NA
FBgn0064119,Non-essential,NA
FBgn0000547,Non-essential,NA
FBgn0030882,Non-essential,NA
FBgn0033980,Non-essential,NA
FBgn0037809,Non-essential,NA
FBgn0031649,Non-essential,NA
FBgn0003861,Non-essential,NA
FBgn0035888,Non-essential,NA
FBgn0032949,Non-essential,NA
FBgn0036975,Non-essential,NA
FBgn0037162,Non-essential,NA
FBgn0033828,Non-essential,NA
FBgn0037855,Non-essential,NA
FBgn0036659,Non-essential,NA
FBgn0052772,Essential,NA
FBgn0030984,NA,NA
FBgn0036605,Non-essential,NA
FBgn0028425,Non-essential,NA
FBgn0004875,NA,NA
FBgn0039405,Non-essential,NA
FBgn0015032,Non-essential,NA
FBgn0030390,Non-essential,NA
FBgn0038915,Non-essential,NA
FBgn0016076,Non-essential,Essential
FBgn0035873,Non-essential,NA
FBgn0035871,Non-essential,NA
FBgn0037980,Non-essential,NA
FBgn0038191,Non-essential,NA
FBgn0031894,Non-essential,NA
FBgn0038221,Non-essential,NA
FBgn0037553,Non-essential,NA
FBgn0030033,Non-essential,NA
FBgn0054002,Non-essential,NA
FBgn0053958,Non-essential,NA
FBgn0003499,Non-essential,NA
FBgn0041092,Essential,NA
FBgn0036832,Non-essential,NA
FBgn0039411,Essential,Essential
FBgn0039473,Non-essential,NA
FBgn0000318,Essential,NA
FBgn0035859,Non-essential,NA
FBgn0034797,Non-essential,NA
FBgn0031455,Non-essential,NA
FBgn0053796,Non-essential,NA
FBgn0036056,Non-essential,NA
FBgn0040786,Non-essential,NA
FBgn0085290,Non-essential,NA
FBgn0037463,NA,NA
FBgn0030889,Non-essential,NA
FBgn0012037,Non-essential,NA
FBgn0032065,Non-essential,Non-essential
FBgn0025109,Non-essential,NA
FBgn0030930,Non-essential,NA
FBgn0038603,Non-essential,NA
FBgn0032266,Non-essential,NA
FBgn0014073,NA,NA
FBgn0030937,Non-essential,NA
FBgn0051158,NA,NA
FBgn0037884,Non-essential,NA
FBgn0034443,Non-essential,NA
FBgn0034396,Non-essential,NA
FBgn0036842,Non-essential,NA
FBgn0037203,Non-essential,NA
FBgn0010399,Non-essential,NA
FBgn0039486,Non-essential,NA
FBgn0032824,Non-essential,NA
FBgn0031265,Non-essential,NA
FBgn0038356,Non-essential,NA
FBgn0260871,Non-essential,NA
FBgn0035574,Non-essential,NA
FBgn0000274,Non-essential,NA
FBgn0040973,Non-essential,NA
FBgn0035090,Non-essential,NA
FBgn0002609,Non-essential,NA
FBgn0040466,Non-essential,NA
FBgn0037896,Non-essential,NA
FBgn0035486,Non-essential,NA
FBgn0038583,Non-essential,NA
FBgn0259171,Non-essential,NA
FBgn0031305,Non-essential,NA
FBgn0001186,NA,NA
FBgn0035785,Non-essential,NA
FBgn0031379,Non-essential,NA
FBgn0011695,Non-essential,NA
FBgn0036714,Non-essential,NA
FBgn0000560,Non-essential,NA
FBgn0005638,Non-essential,NA
FBgn0020278,Non-essential,NA
FBgn0036876,Non-essential,NA
FBgn0038512,Non-essential,NA
FBgn0036689,Non-essential,NA
FBgn0259832,Non-essential,NA
FBgn0036353,Non-essential,NA
FBgn0000212,NA,NA
FBgn0051414,Non-essential,NA
FBgn0260660,Non-essential,NA
FBgn0260467,Non-essential,NA
FBgn0038436,Non-essential,NA
FBgn0034371,Non-essential,NA
FBgn0039078,Non-essential,NA
FBgn0052436,Non-essential,NA
FBgn0031026,Non-essential,NA
FBgn0034500,Non-essential,NA
FBgn0020294,Non-essential,NA
FBgn0030519,Non-essential,NA
FBgn0040730,Non-essential,NA
FBgn0033693,Non-essential,NA
FBgn0260428,Non-essential,NA
FBgn0038100,Non-essential,NA
FBgn0035488,NA,NA
FBgn0024245,Non-essential,NA
FBgn0035695,Non-essential,NA
FBgn0260229,Non-essential,NA
FBgn0002567,Non-essential,NA
FBgn0036341,NA,NA
FBgn0032032,Non-essential,NA
FBgn0031608,Non-essential,NA
FBgn0024995,Non-essential,NA
FBgn0036186,Non-essential,NA
FBgn0038098,Non-essential,NA
FBgn0033504,Non-essential,NA
FBgn0026056,Non-essential,NA
FBgn0031465,Non-essential,NA
FBgn0043005,Non-essential,NA
FBgn0030608,Non-essential,NA
FBgn0250838,NA,NA
FBgn0033844,Essential,NA
FBgn0028397,Non-essential,NA
FBgn0014179,Non-essential,NA
FBgn0029974,Non-essential,NA
FBgn0037500,Non-essential,NA
FBgn0038584,Non-essential,NA
FBgn0036565,Non-essential,NA
FBgn0013773,NA,NA
FBgn0002930,Non-essential,NA
FBgn0038279,Non-essential,NA
FBgn0035084,Non-essential,NA
FBgn0051721,Non-essential,NA
FBgn0031542,Non-essential,NA
FBgn0038631,Non-essential,NA
FBgn0029646,Non-essential,NA
FBgn0037019,Non-essential,NA
FBgn0028878,Non-essential,NA
FBgn0004172,Non-essential,Non-essential
FBgn0032602,Non-essential,NA
FBgn0032969,Non-essential,NA
FBgn0030029,Non-essential,NA
FBgn0000163,Non-essential,NA
FBgn0037023,Non-essential,NA
FBgn0029647,Non-essential,NA
FBgn0015572,NA,NA
FBgn0031418,Non-essential,NA
FBgn0034010,Non-essential,NA
FBgn0085457,Non-essential,NA
FBgn0035137,Non-essential,NA
FBgn0000394,Non-essential,NA
FBgn0032946,Non-essential,NA
FBgn0033365,Non-essential,NA
FBgn0052190,Non-essential,Non-essential
FBgn0036367,Non-essential,NA
FBgn0014141,Non-essential,NA
FBgn0004779,Non-essential,NA
FBgn0036551,Non-essential,Essential
FBgn0039498,Non-essential,NA
FBgn0004897,Non-essential,NA
FBgn0031231,NA,NA
FBgn0015039,Non-essential,NA
FBgn0039852,Non-essential,NA
FBgn0038266,Non-essential,NA
FBgn0040964,Non-essential,NA
FBgn0260466,NA,NA
FBgn0260758,NA,NA
FBgn0030617,Non-essential,NA
FBgn0033760,Non-essential,NA
FBgn0043457,NA,NA
FBgn0034224,Non-essential,NA
FBgn0029161,Essential,NA
FBgn0036502,Non-essential,NA
FBgn0033323,Non-essential,NA
FBgn0261274,Essential,NA
FBgn0031622,Non-essential,NA
FBgn0053098,Non-essential,NA
FBgn0031494,Non-essential,NA
FBgn0004110,Non-essential,NA
FBgn0028429,Non-essential,NA
FBgn0010607,Essential,NA
FBgn0013272,NA,NA
FBgn0085638,Non-essential,NA
FBgn0031971,Non-essential,NA
FBgn0031196,Non-essential,NA
FBgn0037592,Non-essential,NA
FBgn0085197,Non-essential,NA
FBgn0027579,Non-essential,NA
FBgn0051371,Non-essential,NA
FBgn0037690,Non-essential,NA
FBgn0050037,NA,Non-essential
FBgn0001970,Non-essential,NA
FBgn0036278,Non-essential,NA
FBgn0033793,Non-essential,NA
FBgn0030327,Non-essential,NA
FBgn0024288,Non-essential,NA
FBgn0027259,Essential,NA
FBgn0037838,NA,NA
FBgn0051262,Non-essential,NA
FBgn0014469,Non-essential,NA
FBgn0036512,Non-essential,NA
FBgn0037442,Essential,NA
FBgn0050181,Non-essential,NA
FBgn0037130,Non-essential,NA
FBgn0033340,Non-essential,NA
FBgn0034135,Non-essential,NA
FBgn0032814,Non-essential,NA
FBgn0037565,Non-essential,NA
FBgn0063485,NA,NA
FBgn0085283,NA,NA
FBgn0036768,Non-essential,NA
FBgn0000382,Essential,NA
FBgn0036684,Essential,NA
FBgn0037167,Non-essential,NA
FBgn0035206,Non-essential,NA
FBgn0050284,Non-essential,NA
FBgn0014906,Non-essential,NA
FBgn0025835,Non-essential,NA
FBgn0038692,NA,NA
FBgn0037890,Non-essential,NA
FBgn0026872,Non-essential,NA
FBgn0034807,Non-essential,NA
FBgn0086371,Essential,NA
FBgn0036771,Non-essential,NA
FBgn0031142,Non-essential,NA
FBgn0031968,Non-essential,NA
FBgn0027581,NA,NA
FBgn0030817,Non-essential,NA
FBgn0085228,Non-essential,NA
FBgn0003486,Non-essential,NA
FBgn0029121,Essential,NA
FBgn0050355,Non-essential,NA
FBgn0038741,Non-essential,Essential
FBgn0036679,Non-essential,NA
FBgn0050412,Non-essential,NA
FBgn0051561,Non-essential,NA
FBgn0005666,Non-essential,Essential
FBgn0037184,Non-essential,NA
FBgn0041247,Non-essential,NA
FBgn0082582,Non-essential,NA
FBgn0004053,Non-essential,NA
FBgn0040763,Non-essential,NA
FBgn0052068,Non-essential,NA
FBgn0260766,Non-essential,NA
FBgn0037105,Essential,NA
FBgn0053481,Non-essential,NA
FBgn0003391,Essential,NA
FBgn0039438,Non-essential,NA
FBgn0010303,Non-essential,NA
FBgn0053144,Non-essential,NA
FBgn0037085,Non-essential,NA
FBgn0039886,Non-essential,NA
FBgn0003514,NA,NA
FBgn0052655,Non-essential,NA
FBgn0052625,Non-essential,NA
FBgn0031005,Non-essential,NA
